x = |10201217,10201228>
x = |10250523,10250536>
x = |10265593,10265607>
x = |10273014,10273028>
x = |10314440,10314454>
x = |10344597,10344613>
x = |1041337,1041349>
x = |10432482,10432494>
x = |10433767,10433779>
x = |10453155,10453166>
x = |10459917,10459932>
x = |10470267,10470278>
x = |10472465,10472478>
x = |105064,105077>
x = |10663540,10663551>
x = |10886725,10886739>
x = |10973281,10973293>
x = |10977789,10977802>
x = |11053117,11053131>
x = |11081006,11081019>
x = |11176267,11176282>
x = |1127125,1127135>
x = |1127685,1127693>
x = |11286812,11286820>
x = |11462619,11462629>
x = |11606871,11606881>
x = |11707580,11707591>
x = |1193765,1193778>
x = |1195295,1195308>
x = |12001453,12001467>
x = |1209505,1209518>
x = |12297151,12297162>
x = |12561975,12561988>
x = |12569453,12569464>
x = |12593999,12594012>
x = |12610933,12610945>
x = |12681758,12681770>
x = |12686440,12686452>
x = |12725951,12725963>
x = |12844008,12844021>
x = |12944232,12944244>
x = |13057021,13057035>
x = |13324146,13324157>
x = |13459560,13459571>
x = |13575024,13575035>
x = |13635042,13635054>
x = |13647018,13647032>
x = |13726070,13726082>
x = |13771142,13771154>
x = |13776305,13776317>
x = |13840132,13840144>
x = |13868288,13868301>
x = |13870234,13870248>
x = |13877701,13877713>
x = |13911903,13911917>
x = |13953138,13953149>
x = |13977298,13977309>
x = |13983993,13984004>
x = |13999687,13999699>
x = |14031262,14031274>
x = |14058664,14058679>
x = |14110625,14110636>
x = |14189366,14189374>
x = |14199357,14199369>
x = |14266592,14266604>
x = |14276142,14276150>
x = |14346769,14346782>
x = |1438216,1438224>
x = |14402656,14402670>
x = |14589352,14589363>
x = |14720726,14720739>
x = |14798703,14798711>
x = |14877318,14877330>
x = |14904643,14904651>
x = |14926720,14926732>
x = |14954936,14954946>
x = |14961716,14961728>
x = |15013760,15013771>
x = |15019583,15019591>
x = |15028198,15028211>
x = |1514683,1514695>
x = |15173474,15173487>
x = |15207192,15207204>
x = |15229750,15229762>
x = |15373446,15373460>
x = |15444809,15444830>
x = |15572260,15572274>
x = |15582474,15582485>
x = |15614785,15614800>
x = |15702152,15702166>
x = |15755870,15755881>
x = |15829393,15829405>
x = |15833200,15833210>
x = |1583459,1583467>
x = |15871353,15871368>
x = |15873958,15873970>
x = |1588788,1588801>
x = |15930326,15930338>
x = |16012524,16012532>
x = |16128974,16128982>
x = |16148877,16148888>
x = |16159466,16159478>
x = |16181013,16181026>
x = |16243818,16243829>
x = |16310013,16310025>
x = |16325272,16325283>
x = |16401819,16401829>
x = |16425160,16425174>
x = |16495738,16495753>
x = |16525097,16525111>
x = |16579827,16579839>
x = |16607420,16607433>
x = |16658354,16658372>
x = |16695679,16695691>
x = |16733373,16733386>
x = |16809657,16809670>
x = |16831451,16831465>
x = |16920252,16920265>
x = |16960503,16960515>
x = |17100538,17100550>
x = |1712197,1712212>
x = |17125408,17125416>
x = |17210945,17210959>
x = |1721883,1721896>
x = |17232479,17232496>
x = |17338405,17338416>
x = |17348987,17349000>
x = |17363855,17363867>
x = |17388038,17388051>
x = |17397190,17397203>
x = |17448273,17448281>
x = |17481987,17481999>
x = |17484144,17484156>
x = |17683263,17683274>
x = |17722573,17722583>
x = |17799131,17799139>
x = |17844149,17844161>
x = |17875229,17875242>
x = |17909789,17909800>
x = |17935951,17935967>
x = |17936411,17936425>
